full_name,team_name,competition,profile_url,relative_profile_url,season
Thibaut Courtois,Real Madrid,ES1,https://www.transfermarkt.com/thibaut-courtois/profil/spieler/108390,/thibaut-courtois/profil/spieler/108390,2024
Andriy Lunin,Real Madrid,ES1,https://www.transfermarkt.com/andriy-lunin/profil/spieler/404839,/andriy-lunin/profil/spieler/404839,2024
Fran González,Real Madrid,ES1,https://www.transfermarkt.com/fran-gonzalez/profil/spieler/1055220,/fran-gonzalez/profil/spieler/1055220,2024
Sergio Mestre,Real Madrid,ES1,https://www.transfermarkt.com/sergio-mestre/profil/spieler/973314,/sergio-mestre/profil/spieler/973314,2024
Dean Huijsen,Real Madrid,ES1,https://www.transfermarkt.com/dean-huijsen/profil/spieler/890290,/dean-huijsen/profil/spieler/890290,2024
Raúl Asencio,Real Madrid,ES1,https://www.transfermarkt.com/raul-asencio/profil/spieler/935245,/raul-asencio/profil/spieler/935245,2024
Éder Militão,Real Madrid,ES1,https://www.transfermarkt.com/eder-militao/profil/spieler/401530,/eder-militao/profil/spieler/401530,2024
Antonio Rüdiger,Real Madrid,ES1,https://www.transfermarkt.com/antonio-rudiger/profil/spieler/86202,/antonio-rudiger/profil/spieler/86202,2024
David Alaba,Real Madrid,ES1,https://www.transfermarkt.com/david-alaba/profil/spieler/59016,/david-alaba/profil/spieler/59016,2024
Jacobo Ramón,Real Madrid,ES1,https://www.transfermarkt.com/jacobo-ramon/profil/spieler/948278,/jacobo-ramon/profil/spieler/948278,2024
Diego Aguado,Real Madrid,ES1,https://www.transfermarkt.com/diego-aguado/profil/spieler/1208520,/diego-aguado/profil/spieler/1208520,2024
Jesús Vallejo,Real Madrid,ES1,https://www.transfermarkt.com/jesus-vallejo/profil/spieler/251896,/jesus-vallejo/profil/spieler/251896,2024
Víctor Valdepeñas,Real Madrid,ES1,https://www.transfermarkt.com/victor-valdepenas/profil/spieler/1186245,/victor-valdepenas/profil/spieler/1186245,2024
Mario Rivas,Real Madrid,ES1,https://www.transfermarkt.com/mario-rivas/profil/spieler/1176520,/mario-rivas/profil/spieler/1176520,2024
Fran García,Real Madrid,ES1,https://www.transfermarkt.com/fran-garcia/profil/spieler/341264,/fran-garcia/profil/spieler/341264,2024
Ferland Mendy,Real Madrid,ES1,https://www.transfermarkt.com/ferland-mendy/profil/spieler/291417,/ferland-mendy/profil/spieler/291417,2024
Youssef Enríquez,Real Madrid,ES1,https://www.transfermarkt.com/youssef-enriquez/profil/spieler/741289,/youssef-enriquez/profil/spieler/741289,2024
Trent Alexander-Arnold,Real Madrid,ES1,https://www.transfermarkt.com/trent-alexander-arnold/profil/spieler/314353,/trent-alexander-arnold/profil/spieler/314353,2024
Daniel Carvajal,Real Madrid,ES1,https://www.transfermarkt.com/daniel-carvajal/profil/spieler/138927,/daniel-carvajal/profil/spieler/138927,2024
Lucas Vázquez,Real Madrid,ES1,https://www.transfermarkt.com/lucas-vazquez/profil/spieler/221316,/lucas-vazquez/profil/spieler/221316,2024
David Jiménez,Real Madrid,ES1,https://www.transfermarkt.com/david-jimenez/profil/spieler/935281,/david-jimenez/profil/spieler/935281,2024
Jesús Fortea,Real Madrid,ES1,https://www.transfermarkt.com/jesus-fortea/profil/spieler/937950,/jesus-fortea/profil/spieler/937950,2024
Lorenzo Aguado,Real Madrid,ES1,https://www.transfermarkt.com/lorenzo-aguado/profil/spieler/709997,/lorenzo-aguado/profil/spieler/709997,2024
Aurélien Tchouaméni,Real Madrid,ES1,https://www.transfermarkt.com/aurelien-tchouameni/profil/spieler/413112,/aurelien-tchouameni/profil/spieler/413112,2024
Mario Martín,Real Madrid,ES1,https://www.transfermarkt.com/mario-martin/profil/spieler/948273,/mario-martin/profil/spieler/948273,2024
Federico Valverde,Real Madrid,ES1,https://www.transfermarkt.com/federico-valverde/profil/spieler/369081,/federico-valverde/profil/spieler/369081,2024
Eduardo Camavinga,Real Madrid,ES1,https://www.transfermarkt.com/eduardo-camavinga/profil/spieler/640428,/eduardo-camavinga/profil/spieler/640428,2024
Dani Ceballos,Real Madrid,ES1,https://www.transfermarkt.com/dani-ceballos/profil/spieler/319745,/dani-ceballos/profil/spieler/319745,2024
Luka Modrić,Real Madrid,ES1,https://www.transfermarkt.com/luka-modric/profil/spieler/27992,/luka-modric/profil/spieler/27992,2024
Chema Andrés,Real Madrid,ES1,https://www.transfermarkt.com/chema-andres/profil/spieler/948279,/chema-andres/profil/spieler/948279,2024
Jude Bellingham,Real Madrid,ES1,https://www.transfermarkt.com/jude-bellingham/profil/spieler/581678,/jude-bellingham/profil/spieler/581678,2024
Arda Güler,Real Madrid,ES1,https://www.transfermarkt.com/arda-guler/profil/spieler/861410,/arda-guler/profil/spieler/861410,2024
Pol Fortuny,Real Madrid,ES1,https://www.transfermarkt.com/pol-fortuny/profil/spieler/741293,/pol-fortuny/profil/spieler/741293,2024
Vinicius Junior,Real Madrid,ES1,https://www.transfermarkt.com/vinicius-junior/profil/spieler/371998,/vinicius-junior/profil/spieler/371998,2024
Víctor Muñoz,Real Madrid,ES1,https://www.transfermarkt.com/victor-munoz/profil/spieler/935231,/victor-munoz/profil/spieler/935231,2024
Hugo de Llanos,Real Madrid,ES1,https://www.transfermarkt.com/hugo-de-llanos/profil/spieler/948260,/hugo-de-llanos/profil/spieler/948260,2024
Rodrygo,Real Madrid,ES1,https://www.transfermarkt.com/rodrygo/profil/spieler/412363,/rodrygo/profil/spieler/412363,2024
Brahim Díaz,Real Madrid,ES1,https://www.transfermarkt.com/brahim-diaz/profil/spieler/314678,/brahim-diaz/profil/spieler/314678,2024
Daniel Yáñez,Real Madrid,ES1,https://www.transfermarkt.com/daniel-yanez/profil/spieler/962124,/daniel-yanez/profil/spieler/962124,2024
Kylian Mbappé,Real Madrid,ES1,https://www.transfermarkt.com/kylian-mbappe/profil/spieler/342229,/kylian-mbappe/profil/spieler/342229,2024
Endrick,Real Madrid,ES1,https://www.transfermarkt.com/endrick/profil/spieler/971570,/endrick/profil/spieler/971570,2024
Gonzalo García,Real Madrid,ES1,https://www.transfermarkt.com/gonzalo-garcia/profil/spieler/935230,/gonzalo-garcia/profil/spieler/935230,2024
Marc-André ter Stegen,FC Barcelona,ES1,https://www.transfermarkt.com/marc-andre-ter-stegen/profil/spieler/74857,/marc-andre-ter-stegen/profil/spieler/74857,2024
Iñaki Peña,FC Barcelona,ES1,https://www.transfermarkt.com/inaki-pena/profil/spieler/283170,/inaki-pena/profil/spieler/283170,2024
Wojciech Szczesny,FC Barcelona,ES1,https://www.transfermarkt.com/wojciech-szczesny/profil/spieler/44058,/wojciech-szczesny/profil/spieler/44058,2024
Ander Astralaga,FC Barcelona,ES1,https://www.transfermarkt.com/ander-astralaga/profil/spieler/709955,/ander-astralaga/profil/spieler/709955,2024
Diego Kochen,FC Barcelona,ES1,https://www.transfermarkt.com/diego-kochen/profil/spieler/938144,/diego-kochen/profil/spieler/938144,2024
Áron Yaakobishvili,FC Barcelona,ES1,https://www.transfermarkt.com/aron-yaakobishvili/profil/spieler/938145,/aron-yaakobishvili/profil/spieler/938145,2024
Pau Cubarsí,FC Barcelona,ES1,https://www.transfermarkt.com/pau-cubarsi/profil/spieler/962110,/pau-cubarsi/profil/spieler/962110,2024
Ronald Araujo,FC Barcelona,ES1,https://www.transfermarkt.com/ronald-araujo/profil/spieler/480267,/ronald-araujo/profil/spieler/480267,2024
Eric García,FC Barcelona,ES1,https://www.transfermarkt.com/eric-garcia/profil/spieler/466794,/eric-garcia/profil/spieler/466794,2024
Andreas Christensen,FC Barcelona,ES1,https://www.transfermarkt.com/andreas-christensen/profil/spieler/196948,/andreas-christensen/profil/spieler/196948,2024
Iñigo Martínez,FC Barcelona,ES1,https://www.transfermarkt.com/inigo-martinez/profil/spieler/158863,/inigo-martinez/profil/spieler/158863,2024
Sergi Domínguez,FC Barcelona,ES1,https://www.transfermarkt.com/sergi-dominguez/profil/spieler/741258,/sergi-dominguez/profil/spieler/741258,2024
Alexis Olmedo,FC Barcelona,ES1,https://www.transfermarkt.com/alexis-olmedo/profil/spieler/938150,/alexis-olmedo/profil/spieler/938150,2024
Andrés Cuenca,FC Barcelona,ES1,https://www.transfermarkt.com/andres-cuenca/profil/spieler/962111,/andres-cuenca/profil/spieler/962111,2024
Álvaro Cortés,FC Barcelona,ES1,https://www.transfermarkt.com/alvaro-cortes/profil/spieler/924610,/alvaro-cortes/profil/spieler/924610,2024
Alejandro Balde,FC Barcelona,ES1,https://www.transfermarkt.com/alejandro-balde/profil/spieler/636688,/alejandro-balde/profil/spieler/636688,2024
Gerard Martín,FC Barcelona,ES1,https://www.transfermarkt.com/gerard-martin/profil/spieler/705395,/gerard-martin/profil/spieler/705395,2024
Álex Valle,FC Barcelona,ES1,https://www.transfermarkt.com/alex-valle/profil/spieler/709957,/alex-valle/profil/spieler/709957,2024
Jules Koundé,FC Barcelona,ES1,https://www.transfermarkt.com/jules-kounde/profil/spieler/411975,/jules-kounde/profil/spieler/411975,2024
Héctor Fort,FC Barcelona,ES1,https://www.transfermarkt.com/hector-fort/profil/spieler/937955,/hector-fort/profil/spieler/937955,2024
Landry Farré,FC Barcelona,ES1,https://www.transfermarkt.com/landry-farre/profil/spieler/938148,/landry-farre/profil/spieler/938148,2024
Marc Casadó,FC Barcelona,ES1,https://www.transfermarkt.com/marc-casado/profil/spieler/636695,/marc-casado/profil/spieler/636695,2024
Marc Bernal,FC Barcelona,ES1,https://www.transfermarkt.com/marc-bernal/profil/spieler/1018920,/marc-bernal/profil/spieler/1018920,2024
Pedri,FC Barcelona,ES1,https://www.transfermarkt.com/pedri/profil/spieler/683840,/pedri/profil/spieler/683840,2024
Gavi,FC Barcelona,ES1,https://www.transfermarkt.com/gavi/profil/spieler/646740,/gavi/profil/spieler/646740,2024
Frenkie de Jong,FC Barcelona,ES1,https://www.transfermarkt.com/frenkie-de-jong/profil/spieler/326330,/frenkie-de-jong/profil/spieler/326330,2024
Guille Fernández,FC Barcelona,ES1,https://www.transfermarkt.com/guille-fernandez/profil/spieler/1050120,/guille-fernandez/profil/spieler/1050120,2024
Dani Olmo,FC Barcelona,ES1,https://www.transfermarkt.com/dani-olmo/profil/spieler/293385,/dani-olmo/profil/spieler/293385,2024
Fermín López,FC Barcelona,ES1,https://www.transfermarkt.com/fermin-lopez/profil/spieler/636703,/fermin-lopez/profil/spieler/636703,2024
Pablo Torre,FC Barcelona,ES1,https://www.transfermarkt.com/pablo-torre/profil/spieler/720038,/pablo-torre/profil/spieler/720038,2024
Noah Darvich,FC Barcelona,ES1,https://www.transfermarkt.com/noah-darvich/profil/spieler/897480,/noah-darvich/profil/spieler/897480,2024
Raphinha,FC Barcelona,ES1,https://www.transfermarkt.com/raphinha/profil/spieler/411295,/raphinha/profil/spieler/411295,2024
Ansu Fati,FC Barcelona,ES1,https://www.transfermarkt.com/ansu-fati/profil/spieler/466810,/ansu-fati/profil/spieler/466810,2024
Dani Rodríguez,FC Barcelona,ES1,https://www.transfermarkt.com/dani-rodriguez/profil/spieler/834470,/dani-rodriguez/profil/spieler/834470,2024
Lamine Yamal,FC Barcelona,ES1,https://www.transfermarkt.com/lamine-yamal/profil/spieler/937958,/lamine-yamal/profil/spieler/937958,2024
Toni Fernández,FC Barcelona,ES1,https://www.transfermarkt.com/toni-fernandez/profil/spieler/1066206,/toni-fernandez/profil/spieler/1066206,2024
Ferran Torres,FC Barcelona,ES1,https://www.transfermarkt.com/ferran-torres/profil/spieler/398184,/ferran-torres/profil/spieler/398184,2024
Robert Lewandowski,FC Barcelona,ES1,https://www.transfermarkt.com/robert-lewandowski/profil/spieler/38253,/robert-lewandowski/profil/spieler/38253,2024
Pau Víctor,FC Barcelona,ES1,https://www.transfermarkt.com/pau-victor/profil/spieler/707572,/pau-victor/profil/spieler/707572,2024
Jan Oblak,Atlético de Madrid,ES1,https://www.transfermarkt.com/jan-oblak/profil/spieler/121483,/jan-oblak/profil/spieler/121483,2024
Juan Musso,Atlético de Madrid,ES1,https://www.transfermarkt.com/juan-musso/profil/spieler/242359,/juan-musso/profil/spieler/242359,2024
Horațiu Moldovan,Atlético de Madrid,ES1,https://www.transfermarkt.com/horatiu-moldovan/profil/spieler/525438,/horatiu-moldovan/profil/spieler/525438,2024
Alejandro Iturbe,Atlético de Madrid,ES1,https://www.transfermarkt.com/alejandro-iturbe/profil/spieler/618801,/alejandro-iturbe/profil/spieler/618801,2024
Antonio Gomis,Atlético de Madrid,ES1,https://www.transfermarkt.com/antonio-gomis/profil/spieler/930415,/antonio-gomis/profil/spieler/930415,2024
Robin Le Normand,Atlético de Madrid,ES1,https://www.transfermarkt.com/robin-le-normand/profil/spieler/351809,/robin-le-normand/profil/spieler/351809,2024
José María Giménez,Atlético de Madrid,ES1,https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845,/jose-maria-gimenez/profil/spieler/250845,2024
Clément Lenglet,Atlético de Madrid,ES1,https://www.transfermarkt.com/clement-lenglet/profil/spieler/182904,/clement-lenglet/profil/spieler/182904,2024
Santiago Mouriño,Atlético de Madrid,ES1,https://www.transfermarkt.com/santiago-mourino/profil/spieler/953901,/santiago-mourino/profil/spieler/953901,2024
Axel Witsel,Atlético de Madrid,ES1,https://www.transfermarkt.com/axel-witsel/profil/spieler/35047,/axel-witsel/profil/spieler/35047,2024
César Azpilicueta,Atlético de Madrid,ES1,https://www.transfermarkt.com/cesar-azpilicueta/profil/spieler/57500,/cesar-azpilicueta/profil/spieler/57500,2024
Ilias Kostis,Atlético de Madrid,ES1,https://www.transfermarkt.com/ilias-kostis/profil/spieler/614988,/ilias-kostis/profil/spieler/614988,2024
Gerónimo Spina,Atlético de Madrid,ES1,https://www.transfermarkt.com/geronimo-spina/profil/spieler/1158985,/geronimo-spina/profil/spieler/1158985,2024
Reinildo Mandava,Atlético de Madrid,ES1,https://www.transfermarkt.com/reinildo-mandava/profil/spieler/240692,/reinildo-mandava/profil/spieler/240692,2024
Javi Galán,Atlético de Madrid,ES1,https://www.transfermarkt.com/javi-galan/profil/spieler/448628,/javi-galan/profil/spieler/448628,2024
Marcos Llorente,Atlético de Madrid,ES1,https://www.transfermarkt.com/marcos-llorente/profil/spieler/282411,/marcos-llorente/profil/spieler/282411,2024
Nahuel Molina,Atlético de Madrid,ES1,https://www.transfermarkt.com/nahuel-molina/profil/spieler/424042,/nahuel-molina/profil/spieler/424042,2024
Carlos Giménez,Atlético de Madrid,ES1,https://www.transfermarkt.com/carlos-gimenez/profil/spieler/856136,/carlos-gimenez/profil/spieler/856136,2024
Arthur Vermeeren,Atlético de Madrid,ES1,https://www.transfermarkt.com/arthur-vermeeren/profil/spieler/926694,/arthur-vermeeren/profil/spieler/926694,2024
Pablo Barrios,Atlético de Madrid,ES1,https://www.transfermarkt.com/pablo-barrios/profil/spieler/775605,/pablo-barrios/profil/spieler/775605,2024
Conor Gallagher,Atlético de Madrid,ES1,https://www.transfermarkt.com/conor-gallagher/profil/spieler/488362,/conor-gallagher/profil/spieler/488362,2024
Rodrigo De Paul,Atlético de Madrid,ES1,https://www.transfermarkt.com/rodrigo-de-paul/profil/spieler/255901,/rodrigo-de-paul/profil/spieler/255901,2024
Koke,Atlético de Madrid,ES1,https://www.transfermarkt.com/koke/profil/spieler/74229,/koke/profil/spieler/74229,2024
Javi Serrano,Atlético de Madrid,ES1,https://www.transfermarkt.com/javi-serrano/profil/spieler/668177,/javi-serrano/profil/spieler/668177,2024
Aitor Gismera,Atlético de Madrid,ES1,https://www.transfermarkt.com/aitor-gismera/profil/spieler/646735,/aitor-gismera/profil/spieler/646735,2024
Thomas Lemar,Atlético de Madrid,ES1,https://www.transfermarkt.com/thomas-lemar/profil/spieler/205562,/thomas-lemar/profil/spieler/205562,2024
Samuel Lino,Atlético de Madrid,ES1,https://www.transfermarkt.com/samuel-lino/profil/spieler/694928,/samuel-lino/profil/spieler/694928,2024
Rodrigo Riquelme,Atlético de Madrid,ES1,https://www.transfermarkt.com/rodrigo-riquelme/profil/spieler/461617,/rodrigo-riquelme/profil/spieler/461617,2024
Carlos Martín,Atlético de Madrid,ES1,https://www.transfermarkt.com/carlos-martin/profil/spieler/618813,/carlos-martin/profil/spieler/618813,2024
Rayane Belaid,Atlético de Madrid,ES1,https://www.transfermarkt.com/rayane-belaid/profil/spieler/945500,/rayane-belaid/profil/spieler/945500,2024
Marcos Paulo,Atlético de Madrid,ES1,https://www.transfermarkt.com/marcos-paulo/profil/spieler/612496,/marcos-paulo/profil/spieler/612496,2024
Giuliano Simeone,Atlético de Madrid,ES1,https://www.transfermarkt.com/giuliano-simeone/profil/spieler/742201,/giuliano-simeone/profil/spieler/742201,2024
Ángel Correa,Atlético de Madrid,ES1,https://www.transfermarkt.com/angel-correa/profil/spieler/266807,/angel-correa/profil/spieler/266807,2024
Germán Valera,Atlético de Madrid,ES1,https://www.transfermarkt.com/german-valera/profil/spieler/548188,/german-valera/profil/spieler/548188,2024
Víctor Mollejo,Atlético de Madrid,ES1,https://www.transfermarkt.com/victor-mollejo/profil/spieler/505673,/victor-mollejo/profil/spieler/505673,2024
Antoine Griezmann,Atlético de Madrid,ES1,https://www.transfermarkt.com/antoine-griezmann/profil/spieler/125781,/antoine-griezmann/profil/spieler/125781,2024
Julián Alvarez,Atlético de Madrid,ES1,https://www.transfermarkt.com/julian-alvarez/profil/spieler/576024,/julian-alvarez/profil/spieler/576024,2024
Alexander Sørloth,Atlético de Madrid,ES1,https://www.transfermarkt.com/alexander-sorloth/profil/spieler/238407,/alexander-sorloth/profil/spieler/238407,2024
Omar Janneh,Atlético de Madrid,ES1,https://www.transfermarkt.com/omar-janneh/profil/spieler/1060454,/omar-janneh/profil/spieler/1060454,2024
Adrián Niño,Atlético de Madrid,ES1,https://www.transfermarkt.com/adrian-nino/profil/spieler/926849,/adrian-nino/profil/spieler/926849,2024
Borja Garcés,Atlético de Madrid,ES1,https://www.transfermarkt.com/borja-garces/profil/spieler/566036,/borja-garces/profil/spieler/566036,2024
Unai Simón,Athletic Bilbao,ES1,https://www.transfermarkt.com/unai-simon/profil/spieler/262396,/unai-simon/profil/spieler/262396,2024
Julen Agirrezabala,Athletic Bilbao,ES1,https://www.transfermarkt.com/julen-agirrezabala/profil/spieler/625014,/julen-agirrezabala/profil/spieler/625014,2024
Álex Padilla,Athletic Bilbao,ES1,https://www.transfermarkt.com/alex-padilla/profil/spieler/834483,/alex-padilla/profil/spieler/834483,2024
Oier Gastesi,Athletic Bilbao,ES1,https://www.transfermarkt.com/oier-gastesi/profil/spieler/938722,/oier-gastesi/profil/spieler/938722,2024
Dani Vivian,Athletic Bilbao,ES1,https://www.transfermarkt.com/dani-vivian/profil/spieler/524000,/dani-vivian/profil/spieler/524000,2024
Aitor Paredes,Athletic Bilbao,ES1,https://www.transfermarkt.com/aitor-paredes/profil/spieler/591916,/aitor-paredes/profil/spieler/591916,2024
Yeray Álvarez,Athletic Bilbao,ES1,https://www.transfermarkt.com/yeray-alvarez/profil/spieler/255488,/yeray-alvarez/profil/spieler/255488,2024
Unai Núñez,Athletic Bilbao,ES1,https://www.transfermarkt.com/unai-nunez/profil/spieler/338285,/unai-nunez/profil/spieler/338285,2024
Unai Egiluz,Athletic Bilbao,ES1,https://www.transfermarkt.com/unai-egiluz/profil/spieler/834485,/unai-egiluz/profil/spieler/834485,2024
Aimar Duñabeitia,Athletic Bilbao,ES1,https://www.transfermarkt.com/aimar-dunabeitia/profil/spieler/834488,/aimar-dunabeitia/profil/spieler/834488,2024
Ander Izagirre,Athletic Bilbao,ES1,https://www.transfermarkt.com/ander-izagirre/profil/spieler/1189292,/ander-izagirre/profil/spieler/1189292,2024
Adama Boiro,Athletic Bilbao,ES1,https://www.transfermarkt.com/adama-boiro/profil/spieler/710671,/adama-boiro/profil/spieler/710671,2024
Yuri Berchiche,Athletic Bilbao,ES1,https://www.transfermarkt.com/yuri-berchiche/profil/spieler/61812,/yuri-berchiche/profil/spieler/61812,2024
Andoni Gorosabel,Athletic Bilbao,ES1,https://www.transfermarkt.com/andoni-gorosabel/profil/spieler/289255,/andoni-gorosabel/profil/spieler/289255,2024
Iñigo Lekue,Athletic Bilbao,ES1,https://www.transfermarkt.com/inigo-lekue/profil/spieler/255501,/inigo-lekue/profil/spieler/255501,2024
Óscar de Marcos,Athletic Bilbao,ES1,https://www.transfermarkt.com/oscar-de-marcos/profil/spieler/96718,/oscar-de-marcos/profil/spieler/96718,2024
Mikel Vesga,Athletic Bilbao,ES1,https://www.transfermarkt.com/mikel-vesga/profil/spieler/300168,/mikel-vesga/profil/spieler/300168,2024
Mikel Jauregizar,Athletic Bilbao,ES1,https://www.transfermarkt.com/mikel-jauregizar/profil/spieler/938729,/mikel-jauregizar/profil/spieler/938729,2024
Beñat Prados,Athletic Bilbao,ES1,https://www.transfermarkt.com/benat-prados/profil/spieler/625047,/benat-prados/profil/spieler/625047,2024
Iñigo Ruiz de Galarreta,Athletic Bilbao,ES1,https://www.transfermarkt.com/inigo-ruiz-de-galarreta/profil/spieler/126751,/inigo-ruiz-de-galarreta/profil/spieler/126751,2024
Ander Herrera,Athletic Bilbao,ES1,https://www.transfermarkt.com/ander-herrera/profil/spieler/99343,/ander-herrera/profil/spieler/99343,2024
Alejandro Rego,Athletic Bilbao,ES1,https://www.transfermarkt.com/alejandro-rego/profil/spieler/834491,/alejandro-rego/profil/spieler/834491,2024
Oihan Sancet,Athletic Bilbao,ES1,https://www.transfermarkt.com/oihan-sancet/profil/spieler/571020,/oihan-sancet/profil/spieler/571020,2024
Unai Gómez,Athletic Bilbao,ES1,https://www.transfermarkt.com/unai-gomez/profil/spieler/834752,/unai-gomez/profil/spieler/834752,2024
Peio Canales,Athletic Bilbao,ES1,https://www.transfermarkt.com/peio-canales/profil/spieler/1056966,/peio-canales/profil/spieler/1056966,2024
Nico Williams,Athletic Bilbao,ES1,https://www.transfermarkt.com/nico-williams/profil/spieler/709187,/nico-williams/profil/spieler/709187,2024
Álex Berenguer,Athletic Bilbao,ES1,https://www.transfermarkt.com/alex-berenguer/profil/spieler/338425,/alex-berenguer/profil/spieler/338425,2024
Álvaro Djaló,Athletic Bilbao,ES1,https://www.transfermarkt.com/alvaro-djalo/profil/spieler/671649,/alvaro-djalo/profil/spieler/671649,2024
Nico Serrano,Athletic Bilbao,ES1,https://www.transfermarkt.com/nico-serrano/profil/spieler/668183,/nico-serrano/profil/spieler/668183,2024
Iker Varela,Athletic Bilbao,ES1,https://www.transfermarkt.com/iker-varela/profil/spieler/834492,/iker-varela/profil/spieler/834492,2024
Iñaki Williams,Athletic Bilbao,ES1,https://www.transfermarkt.com/inaki-williams/profil/spieler/255508,/inaki-williams/profil/spieler/255508,2024
Adu Ares,Athletic Bilbao,ES1,https://www.transfermarkt.com/adu-ares/profil/spieler/895480,/adu-ares/profil/spieler/895480,2024
Aingeru Olabarrieta,Athletic Bilbao,ES1,https://www.transfermarkt.com/aingeru-olabarrieta/profil/spieler/1056971,/aingeru-olabarrieta/profil/spieler/1056971,2024
Endika Buján,Athletic Bilbao,ES1,https://www.transfermarkt.com/endika-bujan/profil/spieler/1120228,/endika-bujan/profil/spieler/1120228,2024
Maroan Sannadi,Athletic Bilbao,ES1,https://www.transfermarkt.com/maroan-sannadi/profil/spieler/1054934,/maroan-sannadi/profil/spieler/1054934,2024
Gorka Guruzeta,Athletic Bilbao,ES1,https://www.transfermarkt.com/gorka-guruzeta/profil/spieler/340205,/gorka-guruzeta/profil/spieler/340205,2024
Javi Martón,Athletic Bilbao,ES1,https://www.transfermarkt.com/javi-marton/profil/spieler/711394,/javi-marton/profil/spieler/711394,2024
Álex Remiro,Real Sociedad,ES1,https://www.transfermarkt.com/alex-remiro/profil/spieler/212862,/alex-remiro/profil/spieler/212862,2024
Unai Marrero,Real Sociedad,ES1,https://www.transfermarkt.com/unai-marrero/profil/spieler/625657,/unai-marrero/profil/spieler/625657,2024
Aitor Fraga,Real Sociedad,ES1,https://www.transfermarkt.com/aitor-fraga/profil/spieler/668313,/aitor-fraga/profil/spieler/668313,2024
Egoitz Arana,Real Sociedad,ES1,https://www.transfermarkt.com/egoitz-arana/profil/spieler/711367,/egoitz-arana/profil/spieler/711367,2024
Nayef Aguerd,Real Sociedad,ES1,https://www.transfermarkt.com/nayef-aguerd/profil/spieler/361914,/nayef-aguerd/profil/spieler/361914,2024
Igor Zubeldia,Real Sociedad,ES1,https://www.transfermarkt.com/igor-zubeldia/profil/spieler/355628,/igor-zubeldia/profil/spieler/355628,2024
Jon Martín,Real Sociedad,ES1,https://www.transfermarkt.com/jon-martin/profil/spieler/1018938,/jon-martin/profil/spieler/1018938,2024
Jon Pacheco,Real Sociedad,ES1,https://www.transfermarkt.com/jon-pacheco/profil/spieler/580560,/jon-pacheco/profil/spieler/580560,2024
Aritz Elustondo,Real Sociedad,ES1,https://www.transfermarkt.com/aritz-elustondo/profil/spieler/229804,/aritz-elustondo/profil/spieler/229804,2024
Luken Beitia,Real Sociedad,ES1,https://www.transfermarkt.com/luken-beitia/profil/spieler/964190,/luken-beitia/profil/spieler/964190,2024
Sergio Gómez,Real Sociedad,ES1,https://www.transfermarkt.com/sergio-gomez/profil/spieler/366930,/sergio-gomez/profil/spieler/366930,2024
Javi López,Real Sociedad,ES1,https://www.transfermarkt.com/javi-lopez/profil/spieler/568158,/javi-lopez/profil/spieler/568158,2024
Aihen Muñoz,Real Sociedad,ES1,https://www.transfermarkt.com/aihen-munoz/profil/spieler/517842,/aihen-munoz/profil/spieler/517842,2024
Jon Balda,Real Sociedad,ES1,https://www.transfermarkt.com/jon-balda/profil/spieler/711380,/jon-balda/profil/spieler/711380,2024
Jon Aramburu,Real Sociedad,ES1,https://www.transfermarkt.com/jon-aramburu/profil/spieler/661145,/jon-aramburu/profil/spieler/661145,2024
Hamari Traoré,Real Sociedad,ES1,https://www.transfermarkt.com/hamari-traore/profil/spieler/297070,/hamari-traore/profil/spieler/297070,2024
Álvaro Odriozola,Real Sociedad,ES1,https://www.transfermarkt.com/alvaro-odriozola/profil/spieler/280730,/alvaro-odriozola/profil/spieler/280730,2024
Iñaki Rupérez,Real Sociedad,ES1,https://www.transfermarkt.com/inaki-ruperez/profil/spieler/1055860,/inaki-ruperez/profil/spieler/1055860,2024
Martín Zubimendi,Real Sociedad,ES1,https://www.transfermarkt.com/martin-zubimendi/profil/spieler/423440,/martin-zubimendi/profil/spieler/423440,2024
Urko González de Zárate,Real Sociedad,ES1,https://www.transfermarkt.com/urko-gonzalez-de-zarate/profil/spieler/625651,/urko-gonzalez-de-zarate/profil/spieler/625651,2024
Luka Sucic,Real Sociedad,ES1,https://www.transfermarkt.com/luka-sucic/profil/spieler/502722,/luka-sucic/profil/spieler/502722,2024
Beñat Turrientes,Real Sociedad,ES1,https://www.transfermarkt.com/benat-turrientes/profil/spieler/634431,/benat-turrientes/profil/spieler/634431,2024
Jon Ander Olasagasti,Real Sociedad,ES1,https://www.transfermarkt.com/jon-ander-olasagasti/profil/spieler/625660,/jon-ander-olasagasti/profil/spieler/625660,2024
Mikel Rodriguez,Real Sociedad,ES1,https://www.transfermarkt.com/mikel-rodriguez/profil/spieler/721660,/mikel-rodriguez/profil/spieler/721660,2024
Brais Méndez,Real Sociedad,ES1,https://www.transfermarkt.com/brais-mendez/profil/spieler/309110,/brais-mendez/profil/spieler/309110,2024
Arsen Zakharyan,Real Sociedad,ES1,https://www.transfermarkt.com/arsen-zakharyan/profil/spieler/555143,/arsen-zakharyan/profil/spieler/555143,2024
Pablo Marín,Real Sociedad,ES1,https://www.transfermarkt.com/pablo-marin/profil/spieler/907813,/pablo-marin/profil/spieler/907813,2024
